"","date","ID_1","NAME_1","t2m"
"1","2016-01-01",1,"England",3.56
"2","2016-01-01",2,"Northern Ireland",1.71
"3","2016-01-01",3,"Scotland",2.42
"4","2016-01-01",4,"Wales",2.77
"5","2016-01-02",1,"England",7.63
"6","2016-01-02",2,"Northern Ireland",7.74
"7","2016-01-02",3,"Scotland",5.51
"8","2016-01-02",4,"Wales",7.46
"9","2016-01-03",1,"England",8.33
"10","2016-01-03",2,"Northern Ireland",6.99
"11","2016-01-03",3,"Scotland",7.03
"12","2016-01-03",4,"Wales",7.5
"13","2016-01-04",1,"England",6.06
"14","2016-01-04",2,"Northern Ireland",6.35
"15","2016-01-04",3,"Scotland",6.39
"16","2016-01-04",4,"Wales",6.98
"17","2016-01-05",1,"England",7.09
"18","2016-01-05",2,"Northern Ireland",6.97
"19","2016-01-05",3,"Scotland",4.56
"20","2016-01-05",4,"Wales",6.8
"21","2016-01-06",1,"England",6.29
"22","2016-01-06",2,"Northern Ireland",6.08
"23","2016-01-06",3,"Scotland",4.5
"24","2016-01-06",4,"Wales",4.9
"25","2016-01-07",1,"England",6.52
"26","2016-01-07",2,"Northern Ireland",6.49
"27","2016-01-07",3,"Scotland",5.22
"28","2016-01-07",4,"Wales",6.37
"29","2016-01-08",1,"England",3.4
"30","2016-01-08",2,"Northern Ireland",2
"31","2016-01-08",3,"Scotland",2.8
"32","2016-01-08",4,"Wales",4.36
"33","2016-01-09",1,"England",5.19
"34","2016-01-09",2,"Northern Ireland",1.57
"35","2016-01-09",3,"Scotland",0.58
"36","2016-01-09",4,"Wales",5.61
"37","2016-01-10",1,"England",6.47
"38","2016-01-10",2,"Northern Ireland",2.99
"39","2016-01-10",3,"Scotland",3.87
"40","2016-01-10",4,"Wales",5.25
"41","2016-01-11",1,"England",4.04
"42","2016-01-11",2,"Northern Ireland",2.61
"43","2016-01-11",3,"Scotland",2.9
"44","2016-01-11",4,"Wales",3.92
"45","2016-01-12",1,"England",4.19
"46","2016-01-12",2,"Northern Ireland",5.16
"47","2016-01-12",3,"Scotland",3.26
"48","2016-01-12",4,"Wales",5.12
"49","2016-01-13",1,"England",4.43
"50","2016-01-13",2,"Northern Ireland",2.43
"51","2016-01-13",3,"Scotland",2.48
"52","2016-01-13",4,"Wales",4.04
"53","2016-01-14",1,"England",3.69
"54","2016-01-14",2,"Northern Ireland",1.8
"55","2016-01-14",3,"Scotland",-0.1
"56","2016-01-14",4,"Wales",2.71
"57","2016-01-15",1,"England",1.64
"58","2016-01-15",2,"Northern Ireland",1.85
"59","2016-01-15",3,"Scotland",0.57
"60","2016-01-15",4,"Wales",2.02
"61","2016-01-16",1,"England",1.38
"62","2016-01-16",2,"Northern Ireland",0.58
"63","2016-01-16",3,"Scotland",-0.79
"64","2016-01-16",4,"Wales",2.15
"65","2016-01-17",1,"England",1.4
"66","2016-01-17",2,"Northern Ireland",5.29
"67","2016-01-17",3,"Scotland",-0.98
"68","2016-01-17",4,"Wales",4.8
"69","2016-01-18",1,"England",3.35
"70","2016-01-18",2,"Northern Ireland",6.83
"71","2016-01-18",3,"Scotland",0.47
"72","2016-01-18",4,"Wales",4.91
"73","2016-01-19",1,"England",0.63
"74","2016-01-19",2,"Northern Ireland",5.17
"75","2016-01-19",3,"Scotland",0.71
"76","2016-01-19",4,"Wales",2.65
"77","2016-01-20",1,"England",0.09
"78","2016-01-20",2,"Northern Ireland",4.79
"79","2016-01-20",3,"Scotland",1.22
